-86	-3	0	-3213.73046875
-85.9527950435	-2.92341399305	10	-3138.74004626
-85.9055965311	-2.84682600546	20	-3184.45295509
-85.858404293	-2.77023608945	30	-3216.24341158
-85.8112181596	-2.69364429725	40	-3166.34050806
-85.7640379612	-2.61705068103	50	-3181.76899205
-85.7168635282	-2.54045529294	60	-3176.38983909
-85.6696946911	-2.46385818514	70	-3121.24818997
-85.6225312804	-2.38725940972	80	-3140.33656496
-85.5753731268	-2.31065901878	90	-3049.95810781
-85.528220061	-2.23405706437	100	-2869.53296803
-85.4810719136	-2.15745359856	110	-2701.47019596
-85.4339285155	-2.08084867336	120	-2583.24302304
-85.3867896975	-2.00424234077	130	-2585.61624571
-85.3396552905	-1.92763465278	140	-2389.19946149
-85.2925251256	-1.85102566136	150	-2432.1603878
-85.2453990336	-1.77441541845	160	-2433.36203287
-85.1982768456	-1.69780397599	170	-2406.11507006
-85.1511583927	-1.6211913859	180	-2449.19903444
-85.1040435061	-1.54457770007	190	-2381.54794799
-85.0569320169	-1.46796297038	200	-2316.63343785
-85.0098237564	-1.39134724872	210	-2099.75592743
-84.9627185559	-1.31473058693	220	-2091.23707703
-84.9156162465	-1.23811303686	230	-2018.25477189
-84.8685166596	-1.16149465034	240	-1965.54131312
-84.8214196267	-1.08487547919	250	-1953.41522143
-84.774324979	-1.00825557523	260	-1819.87794788
-84.727232548	-0.931634990249	270	-1792.54081538
-84.6801421651	-0.855013776041	280	-2060.97862851
-84.6330536619	-0.778391984388	290	-2161.21613528
-84.5859668697	-0.701769667064	300	-2270.64604817
-84.5388816201	-0.625146875837	310	-2450.81677199
-84.4917977446	-0.548523662467	320	-2739.49374012
-84.4447150748	-0.471900078709	330	-2907.7044132
-84.3976334422	-0.395276176313	340	-3115.63432818
-84.3505526783	-0.318652007025	350	-3068.46375792
-84.3034726148	-0.242027622586	360	-3006.45970068
-84.2563930832	-0.165403074734	370	-3113.56088158
-84.2093139152	-0.088778415208	380	-3203.14121474
-84.1622349422	-0.0121536957416	390	-3167.02045897
-84.115155996	0.0644710319306	400	-3277.9270924
-84.0680769081	0.141095716074	410	-3300.44256531
-84.0209975101	0.217720304955	420	-3500.45408602
-83.9739176335	0.294344746836	430	-3413.68013307
-83.9268371101	0.370968989979	440	-3321.70837278
-83.8797557713	0.447592982644	450	-3287.6083276
-83.8326734487	0.524216673086	460	-3362.19308778
-83.785589974	0.600840009558	470	-3364.92722394
-83.7385051785	0.677462940305	480	-3347.74333915
-83.6914188939	0.754085413569	490	-3200.89940002
-83.6443309517	0.830707377585	500	-3214.6805277
-83.5972411834	0.907328780582	510	-3383.06510119
-83.5501494204	0.983949570779	520	-3271.08866147
-83.5030554941	1.06056969639	530	-3484.08172537
-83.4559592361	1.13718910561	540	-3433.81781982
-83.4088604777	1.21380774665	550	-3445.34155062
-83.3617590502	1.29042556768	560	-3515.69458105
-83.3146547851	1.36704251687	570	-3438.21712853
-83.2675475135	1.44365854238	580	-3317.19110188
-83.2204370669	1.52027359236	590	-3351.4656169
-83.1733232763	1.59688761495	600	-3195.76935826
-83.126205973	1.67350055826	610	-3175.6984157
-83.0790849882	1.7501123704	620	-3537.47185281
-83.031960153	1.82672299946	630	-3820.65363536
-82.9848312984	1.90333239351	640	-3747.01309124
-82.9376982554	1.97994050061	650	-3512.5356742
-82.890560855	2.05654726879	660	-3017.28185095
-82.8434189281	2.13315264609	670	-3158.79112801
-82.7962723057	2.20975658049	680	-3493.75352489
-82.7491208184	2.28635901999	690	-3857.50991595
-82.7019642971	2.36295991254	700	-3692.71715207
-82.6548025725	2.43955920609	710	-3077.88998796
-82.6076354751	2.51615684855	720	-2318.30332718
-82.5604628356	2.59275278782	730	-2110.95365297
-82.5132844845	2.66934697177	740	-2074.69485215
-82.4661002522	2.74593934825	750	-1967.19692864
-82.4189099691	2.82252986509	760	-1763.76747837
-82.3717134655	2.89911847008	770	-1255.04492391
-82.3245105716	2.975705111	780	-1695.26270529
-82.2773011176	3.05228973559	790	-2082.650655
-82.2300849335	3.12887229157	800	-2229.86059639
-82.1828618495	3.20545272664	810	-1949.92668209
-82.1356316953	3.28203098845	820	-2102.34727746
-82.0883943008	3.35860702463	830	-2008.77234355
-82.0411494958	3.43518078278	840	-1853.97585036
-81.99389711	3.51175221048	850	-1707.7771509
-81.9466369729	3.58832125527	860	-1973.24816272
-81.899368914	3.66488786463	870	-2900.7904324
-81.8520927628	3.74145198606	880	-2243.4589031
-81.8048083485	3.81801356699	890	-1663.41437523
-81.7575155004	3.89457255481	900	-2071.05639326
-81.7102140475	3.97112889691	910	-1528.18734055
-81.6629038188	4.0476825406	920	-1816.15130536
-81.6155846434	4.12423343318	930	-1939.00015324
-81.5682563499	4.20078152192	940	-1755.55259171
-81.5209187671	4.27732675402	950	-1986.4998145
-81.4735717236	4.35386907668	960	-2008.23474374
-81.4262150478	4.43040843701	970	-2053.29077067
-81.3788485682	4.50694478214	980	-3200.14848502
-81.3314721129	4.5834780591	990	-3451.9189456
-81.2840855102	4.66000821492	1000	-3156.94738591
-81.2366885879	4.73653519658	1010	-3314.20933875
-81.1892811742	4.81305895099	1020	-3478.51199887
-81.1418630966	4.88957942504	1030	-3622.38876183
-81.0944341829	4.96609656558	1040	-3619.53394096
-81.0469942606	5.0426103194	1050	-3749.99801979
-80.9995431571	5.11912063323	1060	-2940.25989199
-80.9520806996	5.19562745379	1070	-2409.5564521
-80.9046067154	5.27213072773	1080	-3445.02518424
-80.8571210313	5.34863040165	1090	-3848.57455334
