237.262 45.6633 19.876
237.428 38.342 6.26
237.21 38.8055 0.06
237.255 38.7872 0.99
237.189 38.8063 2.08
237.19 38.8072 1.73
237.192 38.8303 1.2
237.161 38.8418 1.92
235.669 40.2882 16.96
233.139 42.9962 4.852
237.143 47.5367 18.94
230.66 49.6418 11.61
230.649 49.5866 10
236.398 38.9018 3.35
233.07 43.9515 3.87
231.708 44.0172 10
233.543 40.4618 9.62
238.988 40.1158 4.75
237.871 47.8628 27.23
236.432 39.8077 9.44
237.26 38.7635 1.57
237.203 38.8252 1.71
236.314 40.0073 8.37
236.432 39.8083 9.92
237.171 38.8445 1.39
238.421 40.0943 11.93
237.223 38.7887 3.44
237.299 38.7492 1.45
236.611 40.7952 27.06
237.245 38.7983 -0.25
235.393 40.376 22.97
234.365 48.7298 21.47
237.606 38.357 7.53
235.368 40.4417 21.35
236.749 38.882 -0.51
237.99 42.1287 13.74
237.187 38.8143 2.68
237.183 38.8113 2.51
237.187 38.8082 3.27
236.645 40.8992 32.15
237.204 38.8475 1.09
238.249 46.8472 0.23
237.203 38.8172 3.37
237.198 47.5407 21.73
238.048 46.8302 5.9
239.421 42.4622 7.669
237.21 38.8127 1.65
237.194 38.7923 2.98
235.701 40.4988 18.82
235.7 40.5005 18.87
237.774 38.3642 12.27
236.665 39.514 7.28
237.185 47.5462 23.97
235.692 40.5042 18.93
234.055 41.0602 13.44
236.649 47.6147 41.319
234.823 40.5737 7.27
237.194 38.8278 0.65
235.05 40.3863 17.14
235.99 41.3693 34.65
239.166 39.8968 3.31
235.511 40.3093 7.79
237.192 38.8315 0.77
237.475 38.4485 8.02
238.543 40.6478 3.92
237.411 39.005 5.75
237.422 39.0253 0.11
237.243 38.792 1.04
235.348 40.34 24.53
232.983 43.2545 10
237.202 39.2432 5.42
237.406 47.5743 25.51
235.509 40.2888 19.31
232.709 41.0922 8.17
237.713 47.286 24.71
237.175 38.8108 2.33
237.837 46.1168 5.739
236.507 40.7853 21.27
237.245 38.7967 1.42
237.169 38.8403 2.72
237.172 38.8412 2.23
238.478 40.723 2.57
235.475 40.327 14.98
235.369 40.3302 22.97
237.024 38.7415 2.99
237.189 38.8 3.6
237.709 47.2762 24.73
237.177 38.8217 0.85
236.401 40.4912 24.94
237.055 40.1063 38.39
237.112 47.7722 17.61
230.917 47.5285 10
231.131 47.5826 10
237.2 38.8067 2.57
238.476 40.7207 5.9
238.477 40.7197 6.07
234.7 40.4118 10.77
236.686 39.2788 6.55
237.201 38.8328 1.82
237.178 38.8098 2.3
237.418 38.5128 6.62
232.709 43.4443 10
232.616 41.0363 10
233.22 42.4613 4.63
232.793 40.9167 10
237.276 38.7703 1.64
232.867 40.9316 12.92
232.767 40.9241 15.32
232.795 40.8348 10
232.541 41.0179 10
232.72 40.9027 10
237.226 38.8038 1.31
232.687 40.7634 10
231.089 47.6028 10
232.806 40.8285 10
231.087 47.9374 10
231.171 47.836 10
234.791 41.0532 21.57
231.075 47.8462 10
237.22 38.8053 -0.49
237.602 38.3522 9.83
233.252 40.7065 10
235.662 40.2862 16.74
233.685 43.1417 20.45
237.188 38.7965 3.14
237.183 38.8143 2.74
237.191 38.8143 1.04
236.928 39.2255 8.02
239.275 39.971 8.04
236.663 39.5145 6.17
235.512 40.4173 24.42
237.173 38.8447 2.11
239.737 46.603 7.99
238.339 48.2278 4.99
231.358 48.8975 10
236.532 39.8012 4.33
237.279 38.7918 2.37
235.591 44.6515 23.445
237.282 38.7493 0.89
237.283 38.7552 1.31
236.805 47.811 42.21
237.272 38.7773 1.13
234.635 40.4178 17.83
237.224 38.7867 2.32
234.064 40.4808 20.18
235.597 40.447 24.97
237.146 38.8233 2.32
237.179 38.8125 2.96
237.224 38.7902 0.66
237.685 46.5085 21.5
237.227 38.7998 1.07
238.969 40.1842 0.87
235.651 40.2845 17.65
235.402 40.3105 19.33
235.612 40.2842 15.38
235.379 40.3743 22.65
231.565 49.0185 10
237.072 47.4182 1.76
235.703 40.4985 18.56
235.706 40.5 18.15
233.087 42.291 3.99
233.034 40.4298 2.06
235.507 40.289 19.51
235.676 40.278 16.27
235.659 40.287 17.56
235.661 40.2732 16.95
236.639 40.5698 25.66
235.66 40.2775 17.01
233.214 43.776 4.15
231.075 44.0082 10
237.284 38.7567 0.58
237.159 38.8222 2.26
235.599 40.2822 19.9
237.934 48.3025 13.16
233.536 43.3381 10
233.315 43.3723 10
235.453 40.409 16.39
237.561 38.528 11.46
237.172 38.8422 2.69
235.313 40.3083 14.67
238.653 46.5302 8.67
238.49 40.4543 2.86
237.771 40.1755 32.75
236.77 39.2683 6.07
235.237 40.4577 24.96
235.629 40.6635 31.19
233.23 43.3138 10
236.7 48.5865 52.42
237.254 38.7893 1.81
237.443 39.013 2.08
235.572 40.6047 28.36
236.578 39.7207 9.91
234.714 41.0703 16.86
235.554 40.4217 20.65
237.192 38.808 0.73
237.228 45.6433 17.316
237.083 39.3368 6.94
237.204 38.8247 3.02
238.318 47.5648 15.41
237.918 40.3448 11.95
235.593 40.2962 8.83
229.809 50.479 10
234.581 40.2192 23.55
237.199 38.8327 1.83
237.202 38.8297 1.27
231.517 43.8449 10
236.406 39.4855 5.02
231.548 44.0248 10
237.229 38.7873 2.45
237.226 38.8145 1.47
237.559 38.5175 16.07
233.282 43.239 10
237.193 38.8315 2.36
237.169 38.8413 2.24
237.278 38.7765 1.12
235.367 40.2995 20.4
235.587 40.2993 7.9
239.702 39.4555 3.29
237.085 39.337 5.48
238.244 47.2988 20.35
235.631 40.2807 19.71
237.188 38.8093 1.88
236.318 40.0912 20.81
234.768 40.44 22.37
238.725 40.1925 2.87
235.703 40.5063 17.77
234.974 40.4648 14.94
237.206 38.8345 2.08
237.205 38.7895 1.08
237.205 38.7918 0.44
237.086 39.3347 13.66
237.171 38.8132 2.13
236.843 48.2367 38.94
235.604 40.2957 19.75
236.916 39.0432 1.47
238.992 50.828 5
229.649 50.5434 10
236.712 39.7753 8.67
235.953 41.138 22.72
237.175 38.8218 2.1
235.49 40.301 9.24
237.173 38.824 2.34
237.18 38.8115 3.02
237.193 38.8302 0.59
230.75 48.75 10
237.209 38.8072 0.72
237.2 38.8197 2.89
237.176 38.8183 2.66
237.176 38.819 2.87
233.074 42.9922 4.15
235.544 40.2943 15.22
235.317 40.2712 17.96
237.222 38.788 2.58
236.879 39.5147 23.01
239.032 40.3527 8.39
235.388 40.2885 6.1
238.826 40.2243 3.24
233.076 43.4308 10
237.108 38.8063 5.13
233.409 43.1543 10
237.094 39.4243 4.7
233.326 43.592 7.25
239.514 39.6283 10.14
235.623 40.3938 28.72
237.285 38.7545 1.2
238.359 39.7987 19.4
233.219 45.9623 8.229
239.164 39.892 3.41
238.046 47.4703 23.34
237.659 47.5975 24.23
237.656 47.6115 25.64
237.961 39.561 20.9
237.288 38.7757 1.96
236.382 39.5162 6.1
238.024 40.7857 17.53
235.399 40.3072 20.74
234.287 41.2197 20.23
235.691 40.3033 9.79
237.649 48.2105 16.043
237.569 38.5255 12.34
234.621 40.4008 23.3
235.418 42.2107 -0.75
235.334 40.4483 20.51
232.358 43.7073 10
238.785 48.1238 3.78
238.804 48.1305 9.61
237.224 38.8188 0.76
234.743 40.4857 5.58
237.208 38.8123 2.6
228.678 51.399 10
235.437 42.0403 12.64
234.376 40.322 4.35
228.528 51.3713 10
228.933 51.6651 10
228.934 51.6976 10
236.695 40.8515 29.21
237.264 38.8053 1.92
235.016 40.4042 4.72
235.364 40.3077 20.02
237.52 47.8602 27.14
237.555 46.2505 17.42
233.211 42.9787 16.83
237.169 38.8242 2.15
233.18 43.5085 4.15
238.387 46.537 -1.43
237.174 38.842 1.9
237.228 38.7998 1.2
235.479 41.3382 17
237.153 38.8257 1.82
238.008 40.287 9.76
237.155 38.8213 1.64
237.204 38.8127 2.4
234.937 40.5615 24.36
234.592 40.4215 29.34
237.17 38.8395 2.15
236.05 46.9617 34.89
235.405 40.3038 17.99
238.23 48.2008 11.44
238.106 47.822 24.88
238.947 40.194 3
237.245 45.6817 22.196
237.223 38.8245 1.63
236.006 40.5413 5.6
236.888 39.1288 8.63
235.366 47.9962 37.85
235.558 40.4927 25.56
237.174 38.8068 1.79
235.597 40.3617 16.59
238.351 47.8672 9.03
236.351 49.2252 13.84
235.192 40.5327 21.62
235.406 40.3835 22.61
237.676 40.7027 20.85
235.591 40.5098 26.5
237.183 38.806 3.2
234.937 48.6398 25.49
237.192 38.8272 0.55
236.223 40.048 26.42
237.084 39.0203 26.14
238.073 39.6055 15.99
235.369 40.4072 25.63
237.177 38.8067 1.95
235.762 40.8235 23.55
235.759 40.3482 31.16
237.994 47.4307 23.79
234.603 40.3647 13.67
235.504 40.2897 19.88
235.948 40.5987 27.76
234.736 40.4033 14.67
238.065 39.6037 21.05
235.408 40.2773 12.31
239.982 39.3563 4.7
239.566 39.5945 7.93
237.692 46.4862 20.53
236.028 40.803 24.85
237.192 38.8218 3.14
237.174 38.8445 1.9
239.614 41.194 9.07
238.277 43.529 5.82
237.01 38.8542 2.59
237.208 38.8073 1.15
235.302 40.4885 16.62
236.605 39.5627 7.18
240.036 39.3791 6.8
234.739 40.4012 4.71
237.864 40.5748 14.72
237.856 40.5752 13.82
238.277 43.5322 0.7
235.492 40.389 20.86
238.273 43.5288 1.85
235.627 47.205 41.879
233.057 40.8723 2.68
238.271 43.5285 0.96
238.277 43.5343 1.81
238.259 43.5298 6.86
238.271 43.5363 1.69
230.038 50.8008 10
238.267 43.5307 1.81
233.074 42.3912 3.82
234.972 40.421 0.77
239.026 46.704 -0.6
235.571 40.4153 22.65
239.183 39.7973 1.98
234.952 40.401 0.08
237.712 47.2745 11.49
235.341 40.3287 16.07
237.177 38.8175 2.4
239.481 42.166 6.65
239.454 40.4678 11.34
235.344 40.4323 21.72
237.192 38.8328 1.75
237.18 38.8135 2.75
237.184 38.8077 1.3
237.171 38.8383 1.86
237.171 38.84 1.82
237.174 38.841 1.78
237.183 39.664 4.95
237.429 39.015 5.49
237.406 39.02 0.43
235.385 40.3457 10.97
237.375 47.8452 27.89
235.044 40.4115 5.37
237.243 38.8048 0.41
236.675 39.4427 6.59
238.019 38.4503 19.22
237.294 47.3282 27.04
237.28 38.776 1.35
237.292 47.3363 29.88
237.275 47.3295 29.782
232.799 40.6453 11.91
237.254 38.7925 1.12
238.427 47.9322 3.47
237.191 38.8165 3.15
237.397 38.3373 8.52
237.195 38.8202 1.02
237.55 38.5258 11.02
237.301 39.591 6.09
237.091 39.3628 6.82
233.774 44.0905 4.852
237.204 39.3128 7.28
237.112 40.0405 8.01
237.681 46.5105 19.13
231.191 44.6175 10
237.242 38.791 3.3
238.844 40.2435 1.43
233.031 43.0933 4.182
236.154 40.9695 19.58
237.106 39.3803 6.97
240.064 39.4191 8.5
235.644 40.6235 25.82
237.226 38.7793 2.06
237.241 38.776 0.2
234.676 40.4132 10.54
235.48 40.6833 18.79
237.014 39.4387 5.39
237.013 39.4435 9.15
237.373 38.4208 8.91
235.855 40.2467 11.71
235.627 40.2938 20.61
237.181 38.839 1.75
234.748 40.4425 7.06
235.528 40.4012 21.13
235.128 40.401 7.48
237.24 38.7805 1.85
237.199 38.7922 3.69
233.309 41.7291 10
236.606 40.4267 8.13
229.792 50.7832 10
235.214 40.5078 15.1
235.513 40.3215 23.59
235.723 40.756 22.84
235.357 40.3828 23.72
237.173 38.8437 3.28
235.155 40.377 9.76
237.422 38.4962 8.47
235.003 49.1587 4.209
229.773 50.3258 10
237.395 45.9527 13.85
238.901 40.2203 5.13
237.406 45.9565 14.43
236.386 49.7288 11.04
236.707 39.3893 0.77
230.352 49.4227 10
237.21 38.837 2.61
236.929 39.2262 8.23
237.199 38.7943 0.03
237.208 38.7928 0.03
237.297 38.7467 3.6
235.534 40.3642 26.72
235.509 40.286 19.78
237.228 38.78 1.23
237.246 38.7825 1.95
234.705 48.4727 8.95
237.187 38.809 3.25
236.073 46.8707 36.25
238.19 47.5248 19.59
237.225 38.8023 1.69
237.257 38.7655 1.51
236.306 47.5032 24.49
235.924 40.5938 17.3
235.418 40.4243 19.27
233.064 42.9905 -0.128
235.424 40.3775 22.64
236.031 47.5773 24.45
238.25 47.5178 18.83
237.252 38.7912 3.78
237.257 39.8072 4.39
237.257 39.8077 3.98
237.255 39.807 3.82
237.254 39.8063 3.46
237.248 39.8085 1.89
235.454 40.3612 18.11
237.257 38.7865 1.59
239.121 39.9805 15.31
237.247 39.8165 1
235.421 40.3772 21.91
235.567 40.288 19.85
232.027 43.3793 16.29
238.706 39.1662 18.67
229.891 50.7444 13.97
239.838 41.9868 8.63
234.515 40.4355 10.14
239.209 40.5717 2.59
237.121 39.874 8.61
237.612 38.3457 7.6
231.158 47.6135 13.8
237.295 38.7592 2.02
235.384 40.1673 2.51
237.69 39.645 37.74
237.737 46.3562 10.42
235.571 45.1595 -0.47
238.103 46.7408 -0.92
237.051 39.4977 10.74
237.052 39.4978 10.61
235.673 40.3538 31.36
237.968 39.6992 27.39
235.767 40.3637 30.59
229.255 51.088 10
235.384 40.303 19.95
239.644 39.482 0.06
237.743 49.1357 4.4
236.417 39.4825 5.93
236.412 39.4792 6.2
236.403 39.481 5.86
237.271 38.7648 2.28
237.752 49.135 2.3
236.043 40.4878 22.78
236.042 40.491 23.14
234.945 40.2582 4.88
237.242 38.7928 1.95
236.024 49.272 62
237.387 38.3667 7.21
234.649 41.0493 23.87
234.998 40.2653 2.18
238.088 46.716 0.8
237.542 40.6088 58.86
237.178 38.808 2.6
236.606 39.584 0.5
237.821 46.754 11.05
237.253 38.7838 3.9
237.238 38.7802 1.37
237.32 38.7467 2.32
237.256 38.7843 3.51
234.78 40.3842 4.19
236.848 39.3255 6.7
238.801 40.0525 8.04
232.737 40.6404 14.55
238.932 40.1603 7.65
236.725 47.5708 48.07
235.118 40.5577 25.11
237.731 45.8405 11.7
238.313 40.3243 7.38
237.183 38.8107 3.53
238.932 40.1782 7.42
238.935 40.1788 2.28
237.481 38.4492 10.31
231.304 49.0289 24.08
235.389 40.358 21.01
235.265 40.4152 21.69
237.157 38.8223 3.02
235.327 40.3255 19.88
237.094 40.0495 11.68
237.622 38.6142 7.75
235.533 40.6233 21.25
233.392 41.3829 10.29
232.896 41.2821 10
238.588 40.2888 14.15
232.69 41.2922 10
233.063 41.3844 10
238.599 40.2902 11.28
233.901 41.4702 19.43
238.32 40.3277 5.92
234.204 41.7515 5
235.552 40.3857 24.4
235.347 40.4377 25.82
238.447 40.4592 5.23
237.004 39.49 10.84
237.189 38.831 2.53
235.773 40.3655 23.22
233.028 43.583 10
239.336 39.7815 10.47
234.87 48.5197 30.34
239.253 47.2495 4.33
237.199 38.8152 2.06
237.282 38.7718 2.28
237.111 39.3385 10.73
236.615 40.604 35.26
236.536 39.4385 3.3
238.125 46.8498 5.96
237.254 38.794 2.24
237.286 38.9228 0.02
234.102 40.3938 4.82
234.058 41.8538 5
238.303 40.3272 10.56
238.315 40.3285 6.85
237.285 38.7578 0.99
237.285 38.7528 2.11
237.279 38.758 1.78
235.513 40.2938 19.51
235.661 40.2775 18.9
235.832 49.7267 3.809
229.938 50.6463 2.95
229.94 50.6611 12.63
237.264 38.788 2.19
229.908 50.5581 10
230.057 50.6542 10
235.354 40.406 23.45
235.402 40.4128 21.27
231.107 47.6195 10
239.847 41.9857 6.94
237.773 48.8673 15.61
236.383 38.9112 6.17
235.596 40.5238 17.08
235.673 41.1032 23.24
235.679 41.0998 21.42
231.612 44.0096 10
237.171 44.0957 8.87
230.381 49.3922 10
235.262 40.3553 15.98
236.923 40.1173 37.06
235.338 40.3238 20.42
239.604 39.6185 13.36
235.574 40.3893 22.12
237.203 38.8243 3.92
236.889 39.0245 4.66
234.062 40.2378 5.03
234.738 40.2942 18
237.24 38.8175 2.71
235.512 44.3558 2.897
238.319 40.3248 5.21
238.009 47.0743 18.73
239.224 39.9722 6.97
237.204 38.819 4.12
236.365 40.7087 28.91
237.45 38.4853 11.77
233.017 45.2948 4.04
231.146 44.5594 10
239.72 39.4527 9.9
240.01 40.0368 7.4846
240.007 40.0416 7.5834
237.178 38.8078 2.08
237.307 38.7627 4.58
237.284 38.7402 1.83
237.21 38.832 2.9
235.376 40.577 29.05
237.247 48.4823 25.31
237.218 38.8352 2.62
237.177 38.807 2.5
237.029 47.9558 46.12
237.201 38.8077 2.22
237.184 38.813 3.49
236.563 40.9635 26.8
235.242 40.3832 9.96
236.82 40.9455 32.77
235.336 40.3015 25.73
234.062 40.2078 4.7
238.319 48.2477 9.28
237.237 38.8222 2.92
237.687 39.6333 37.84
235.52 42.571 9.675
236.476 40.5318 29.07
234.116 48.8843 18.612
237.186 38.8288 1.48
237.183 38.83 0.88
237.209 38.8085 3.97
237.276 38.7948 1.1
237.21 38.8082 3.85
237.312 39.993 4.22
239.471 40.4595 3
234.224 40.1968 4.97
236.406 39.1967 8.07
232.776 43.4123 10
235.006 40.3755 5.41
238.647 40.4238 9.09
238.646 40.4258 8.8
235.795 40.4247 24.27
238.938 40.1707 2.82
237.2 38.8183 3.87
238.289 41.0667 11.31
236.426 39.8038 0.02
237.39 38.3628 6.49
235.488 40.5075 26.35
237.209 38.8075 3.98
237.222 38.7933 4.03
237.222 38.7908 4.32
235.311 40.4483 14.36
237.829 49.0139 7.8
235.491 40.4133 22.86
235.204 40.2858 5.24
237.169 44.0895 7.95
230.274 49.07 10
238.018 39.5463 23.27
237.2 38.8333 2.87
237.244 48.4802 25.78
237.245 48.4873 25.47
237.256 38.7867 2.24
237.878 40.8198 14.16
236.509 39.8112 9.78
234.806 40.5138 8.09
231.971 44.0575 10
236.713 40.6325 37.97
231.957 43.9719 16.31
231.742 43.8182 10
236.488 41.1218 37.5
235.553 40.3077 20.25
231.649 43.8112 10
231.737 44.0261 10
231.591 43.7969 10
231.856 43.8339 10
234.99 40.231 3.58
237.198 38.8403 2.58
235.533 44.3822 29.417
235.496 44.3888 29.887
237.18 38.815 3.16
237.421 39.024 0.63
235.535 44.3833 28.867
236.559 45.4892 51.602
237.176 38.8113 2.55
239.331 39.8545 57.12
233.794 43.9915 10
237.179 38.8067 2.5
237.176 38.8073 2.19
235.567 40.3605 11.87
237.449 47.2813 64.39
237.236 38.8215 2.61
237.244 38.826 0.79
238.658 40.2033 9.26
239.302 46.1495 11.989
235.822 40.2463 10.55
235.567 40.2928 20.83
237.611 38.3537 9.63
234.817 40.3673 15.63
235.339 40.4223 25.71
237.176 38.8102 2.71
239.667 47.6748 3.717
237.174 38.8412 2.58
234.185 45.4815 16.062
237.191 38.8368 2.57
234.387 40.4133 2.88
235.578 40.284 20.29
237.23 38.8348 2.91
238.877 39.6803 0.31
238.874 39.6808 7.63
237.233 38.7855 2.11
237.18 38.8123 3.3
237.569 40.6272 21.52
238.882 39.6645 10.66
238.883 39.6708 7.56
238.877 39.6783 7.74
235.386 40.345 21.75
238.88 39.6705 9.12
238.876 39.683 8.06
237.22 38.8497 2.13
235.282 40.3285 20.71
235.559 40.5675 22.93
237.177 38.8067 0.82
237.212 38.8047 2.6
