237.256 38.7843 3.51 3.83 -1.268e+14 5.112e+14 -3.845e+14 -2.598e+13 -3.366e+13 5.237e+14
231.304 49.0289 24.08 4.7 -2.36e+15 -1.77e+15 4.58e+15 -5.3e+15 -1.146e+16 1.48e+15
229.938 50.6463 2.95 4.4 -4.22e+14 8e+12 -1.851e+15 -1.814e+15 9.4e+14 4.175e+15
229.908 50.5581 10 5 1.027e+16 1.171e+16 -4.82e+15 -1.102e+16 -8.09e+15 3.834e+16
239.72 39.4527 9.9 3.19 -2.44e+12 3.14e+12 -7e+11 -2.13e+13 -3.376e+13 -6.609e+13
237.21 38.8082 3.85 3.83 -3.059e+14 -2.335e+13 3.292e+14 -3.487e+14 -4.965e+14 8.23e+13
237.169 44.0895 7.95 4.14 5.4573e+14 -4.7416e+14 -7.157e+13 1.2551e+14 -6.296e+13 2.73e+14
230.042 44.4971 10 5.9 -1.367e+17 -3.616e+17 4.984e+17 2.143e+17 1.788e+17 -6.902e+17
230.348 44.5389 10 5.4 -6.42e+16 -7.58e+16 1.4e+17 -1.81e+16 -4.71e+16 -1.263e+17
230.189 44.4584 10 5.8 -1.274e+17 -3.256e+17 4.53e+17 -2.416e+17 2.28e+16 -4.241e+17
235.288 40.6508 19.99 4.34 1.738e+14 -3.782e+15 3.608e+15 -1.545e+14 -4.899e+14 1.443e+15
237.75 38.4317 12.83 4.09 -1.508e+14 -7.822e+14 9.331e+14 5.308e+13 -8.417e+13 1.467e+15
238.932 40.1672 6.4 2.9 -1.13e+13 -2.47e+13 3.61e+13 2.86e+13 -7.4e+12 -2.7e+13
229.039 51.479 18.5 4.1 -1.968e+14 7.712e+14 -5.743e+14 2.538e+14 3.515e+14 1.6264e+15
229.106 51.6381 21.37 4.6 1.46e+16 -4.42e+16 2.836e+16 -1.189e+16 2.915e+16 6.39e+15
229.229 51.6148 8 6.2 2.8e+17 -1.914e+18 1.634e+18 1.402e+18 2.33e+17 1.371e+18
232.849 40.4556 10 5.4 -9e+16 7.48e+16 1.52e+16 -3.98e+16 2.89e+16 -1.61e+17
232.956 43.3904 10 4.2 6.517e+14 -2.182e+15 1.5303e+15 6.858e+14 -9.303e+14 -1.0983e+15
233.843 40.418 19.88 4.7 -1.82e+14 1.055e+15 -8.73e+14 5.367e+15 -1.179e+15 -1.823e+16
239.979 39.3607 1.54 3.41 2.357e+13 -1.383e+14 1.147e+14 9.391e+13 4.539e+13 9.43e+12
230.7 50.5408 10 3.9 8.9e+12 -4.9e+12 -4.8e+12 -7e+11 -3e+11 4.5e+12
231.828 49.4154 13.08 5.1 -1.903e+16 -3.202e+16 5.106e+16 -2.841e+16 9.46e+15 -2.814e+16
238.938 40.1705 6.73 3.79 -7.842e+13 -5.181e+14 5.965e+14 1.63e+14 -8.291e+13 -1.177e+14
235.343 40.3293 13.92 3.79 1.745e+13 -3.626e+14 3.451e+14 9.452e+13 9.734e+13 -4.796e+14
237.19 38.8162 3.9 3.43 -8.981e+13 -6.75e+13 1.573e+14 -9.837e+13 2.52e+12 4.574e+13
231.141 49.0507 27.56 4.9 -5.407e+15 -7.971e+15 1.3379e+16 -1.5822e+16 -8.103e+15 -1.175e+15
229.525 50.538 10 4.4 -5.4e+13 -3.64e+14 4e+14 -1.55e+14 -1.2e+14 1.44e+14
230.08 50.2697 8.65 5.1 -1.642e+16 -1e+16 2.195e+16 -9.86e+15 -3.93e+16 -7.31e+15
239.247 47.2492 3.559 4.2 5.8815e+14 -7.5273e+14 1.6458e+14 -6.208e+13 -2.9117e+14 -2.6937e+14
235.411 40.3113 17.98 4.25 -2.401e+13 -5.365e+14 5.605e+14 3.987e+14 -3.831e+14 -2.812e+15
235.393 40.3178 17.17 5.73 3.054e+16 -2.424e+17 2.119e+17 1.509e+16 -1.233e+17 -4.231e+17
235.388 40.3195 16.62 4.28 1.126e+14 -8.504e+14 7.377e+14 4.515e+14 -7.422e+14 -3.011e+15
234.353 49.1709 24.64 4.8 -5.1e+15 -1.396e+16 1.906e+16 2.48e+15 4.52e+15 3.67e+15
229.546 50.579 10 4.5 6.6e+13 -3.76e+14 2.03e+14 -2.8e+13 -3.02e+14 5.41e+14
236.519 39.8105 9.12 3.27 -5.528e+13 -1.902e+13 7.43e+13 4.74e+12 -4.657e+13 6.553e+13
229.635 50.8632 10 5.4 -2.23e+16 -7.73e+16 9.97e+16 2.23e+16 -2.5e+15 9.02e+16
234.225 40.442 23.9 5.36 5.814e+15 -3.175e+16 2.593e+16 1.918e+16 -1.28e+16 -1.289e+17
228.753 51.3227 10 4.5 1e+13 -5.58e+14 4.69e+14 -1.31e+14 -4.5e+13 3e+14
235.483 40.2962 19.22 3.63 1.652e+13 -1.631e+14 1.465e+14 1.375e+13 -3.149e+13 -3.131e+14
229.873 50.9022 10 4.6 1.44e+14 -5.33e+14 4.8e+14 -4.28e+14 -1.45e+14 5.63e+14
229.475 50.746 10 4.5 5.1e+13 -3.12e+14 2.98e+14 -3.81e+14 5.67e+14 2.54e+14
229.757 51.0327 10 4.7 9e+14 -6.41e+15 6.96e+15 -1.057e+16 -3.39e+15 5.54e+15
229.5 50.7373 10 4.3 -1.1e+13 -2.64e+14 2.79e+14 -1.4e+14 -8e+13 6.2e+13
229.48 50.79 10 5.2 5.06e+15 -4.15e+16 4.92e+16 -3.26e+16 3.63e+16 1.29e+16
229.806 50.959 10 5.2 -1.35e+16 -3.7e+16 5.58e+16 -3.63e+16 -1.52e+16 3.13e+16
229.513 50.7361 10 4.7 1.54e+15 -1.09e+16 9.71e+15 -2.53e+15 7.84e+15 4.35e+15
229.506 50.722 10 4.4 -5.9e+13 -5.21e+14 4.97e+14 1.29e+14 -5.2e+13 4.6e+13
232.689 41.0051 10 4.6 4.9158e+15 -9.6897e+15 4.7738e+15 1.7938e+15 2.452e+15 -2.8967e+15
230.701 48.8697 10 4.7 -2.1e+15 -1.23e+15 2.71e+15 -1.301e+16 1e+13 3.49e+15
234.616 40.388 24.38 4.29 -3.559e+14 -2.165e+14 5.725e+14 6.25e+14 -5.945e+14 -3.268e+15
231.453 43.8195 10 5.2 -6.671e+16 1.58e+15 6.513e+16 7.63e+15 -5.493e+16 1.289e+16
238.521 40.4007 6.08 3.85 -5.702e+14 -1.65e+12 5.719e+14 4.516e+13 -3.972e+14 -2.728e+14
237.232 38.8017 2.22 3.59 -7.07e+12 -1.075e+13 1.783e+13 -1.216e+14 -5.159e+13 2.751e+14
235.627 40.2673 22.55 4.24 2.4e+15 -2.951e+15 5.504e+14 1.898e+13 -7.367e+14 -2.366e+14
234.561 40.4103 24.32 3.64 -3.207e+14 3.615e+14 -4.07e+13 -3.65e+13 9.5e+13 7.28e+13
236.514 39.3172 3.83 3.93 -8.82e+12 -8.308e+14 8.397e+14 4.42e+12 -8.236e+13 4.69e+14
234.582 40.634 22.56 3.85 -6.521e+13 -6.897e+14 7.549e+14 -2.682e+13 6.797e+13 -1.686e+14
233.817 41.9018 24.73 4.3 5.7e+14 -3.213e+15 2.643e+15 6.07e+14 -9.64e+14 -1.846e+15
236.991 47.5613 16.201 3.98 2.6589e+14 -5.4549e+14 2.796e+14 -1.852e+13 -1.7107e+14 8.821e+13
236.867 39.7522 8.31 3.55 2.639e+14 -2.261e+14 -3.778e+13 -4.953e+13 1.016e+13 8.427e+13
239.899 39.2353 6.3 3.4 -1.32e+13 -1.501e+14 1.633e+14 -3.9e+13 1.04e+13 4.1e+12
230.152 50.677 10 4.9 -8.3e+15 -2.398e+16 2.586e+16 -1.081e+16 -1.147e+16 2.7e+14
229.785 50.498 10 4.5 -4.85e+15 -1.41e+15 5.41e+15 -2.41e+15 -2.69e+15 2.24e+15
229.555 50.546 10 4.5 -6.08e+15 1.29e+15 4.68e+15 -1.18e+15 -3.13e+15 2.5e+15
237.677 38.2557 8.21 3.03 -5.87e+12 -1.646e+13 2.233e+13 -1.921e+13 -2.75e+12 3.406e+13
237.202 47.4582 26.406 3.53 4.59e+13 -8.51e+13 3.92e+13 -9e+11 5.13e+13 3.83e+13
233.095 43.407 10 4.6 4.1555e+15 -1.01996e+16 6.0442e+15 -1.8827e+15 -2.1475e+15 2.911e+15
235.746 40.5565 24.1 3.2 -2.82e+13 -4.612e+13 7.432e+13 -3.926e+13 2.016e+13 -3.31e+12
235.58 40.3455 18.4 4.1 3.028e+14 -2.127e+15 1.824e+15 -3.874e+14 -3.243e+14 -7.969e+13
238.839 40.2367 7.5 3.7 -3.154e+14 -3.61e+13 3.515e+14 7.661e+13 7.044e+13 -1.885e+14
232.15 49.8242 10 3.9 -7.6e+12 4.9e+12 2.5e+12 1.6e+12 -1.1e+12 3.1e+12
232.159 49.632 10 4.1 -3.6e+13 -2e+12 5.4e+13 -1.31e+14 -8.5e+13 1.2e+13
232.218 49.55 10 4 4.7e+13 -8.2e+13 5.4e+13 -8.9e+13 -4.8e+13 -7e+12
232.216 49.6074 10 4.4 2.83e+14 -3.3e+14 6.6e+13 -2.75e+14 -9.4e+13 2.55e+14
232.174 49.61 10 4.8 1.522e+16 -9.24e+15 -3.37e+15 1.45e+16 4.05e+15 -5.66e+15
232.212 49.5441 10 4.7 8.47e+15 -1.223e+16 2.92e+15 -5.15e+15 4.92e+15 -8.12e+15
232.327 49.4739 10 4.3 -4.26e+16 1.73e+16 2.101e+16 -2.875e+16 -1.102e+16 1.769e+16
232.268 49.6388 10 6.5 -1.003e+18 -4.785e+18 5.788e+18 2.534e+18 -2.31e+17 5.229e+18
237.746 38.4493 8.2 3.6 -9.149e+13 -1.579e+14 2.493e+14 -9.206e+13 1.223e+14 2.281e+14
237.21 39.2788 7.5 3.3 1.811e+13 -9.516e+13 7.706e+13 5.652e+13 6.96e+13 1.869e+13
230.792 49.2167 10 4.7 -6.839e+15 -9.189e+15 1.6028e+16 7.79e+14 1.721e+15 -4.024e+15
235.487 40.3068 7.2 3.8 3.774e+14 1.542e+14 -5.316e+14 2.257e+14 -2.672e+14 -3.203e+14
234.667 40.6863 23.2 4.4 2.449e+14 -3.105e+15 2.86e+15 1.257e+15 -9.184e+14 -3.68e+15
234.978 40.8585 24.4 4 -2.706e+14 -1.006e+15 1.276e+15 -5.083e+14 1.622e+14 -1.94e+14
235.39 40.3482 19.5 4 2.541e+14 -1.25e+15 9.964e+14 6.44e+12 1.017e+14 -5.116e+14
233.102 41.9039 10 5.5 -1.729e+17 1.77e+16 1.552e+17 -6.32e+16 -1.263e+17 -1.63e+16
235.125 40.4483 7.9 3.7 4.484e+13 2.906e+14 -3.355e+14 1.113e+14 5.158e+13 -1.518e+14
234.702 40.6612 22 3.5 9.17e+13 -2.13e+14 1.213e+14 3.99e+13 1.82e+13 8.59e+13
234.808 40.7778 19.3 4.5 1.172e+15 -5.504e+15 4.332e+15 -4.245e+13 2.451e+15 -2.713e+15
234.878 40.8262 21.4 3.7 -1.302e+14 1.494e+14 -1.92e+13 -3.061e+14 -2.707e+14 1.651e+14
234.79 40.7638 24.5 3.6 1.872e+14 -3.278e+14 1.406e+14 1.19e+14 3.1e+12 -2.399e+14
234.866 40.8287 16.6 6.8 -7.508e+17 -1.913e+19 1.988e+19 2.941e+18 -2.393e+18 2.055e+18
235.49 40.2918 13.9 3.6 -2.192e+14 2.884e+14 -6.923e+13 -8.687e+13 -1.171e+13 -5.237e+13
234.659 40.411 23.8 4.6 -8.863e+14 -2.764e+15 3.651e+15 -2.56e+15 -1.926e+15 -9.855e+15
237.161 38.8393 2.5 3.7 -2.119e+14 -1.49e+14 3.61e+14 -2.017e+14 9.103e+13 3.449e+14
237.184 38.8135 2.6 4.5 -5.726e+15 -3.145e+15 8.871e+15 3.554e+14 1.634e+14 3.247e+15
237.259 38.7867 2.2 3.3 -7.12e+12 -3.06e+12 1.019e+13 1.92e+12 1.48e+12 2.73e+12
235.547 40.29 20.3 4 2.012e+13 -4.671e+14 4.47e+14 1.742e+14 -1.028e+14 -1.217e+15
235.177 40.5145 10.3 4.3 9.703e+13 -3.462e+15 3.365e+15 -1.459e+14 -6.149e+14 -6.973e+14
235.494 40.6915 17.8 4.1 -6.206e+13 -1.116e+15 1.178e+15 -3.172e+14 3.716e+14 1.365e+15
232.189 49.2634 5 4.6 -8.8e+14 -9.25e+15 9.9e+15 1.28e+15 3.85e+15 4.25e+15
240.001 39.348 7.2251 2.97 -4.5e+12 -4.57e+13 5.02e+13 1.68e+13 -6.7e+12 8.9e+12
237.61 38.6762 10.3 3.7 4.146e+13 -3.03e+14 2.616e+14 -1.482e+14 -6.635e+13 1.768e+14
233.122 41.6832 10.09 5.5 -1.648e+17 6.9e+15 1.579e+17 -4.07e+16 -1.825e+17 1.27e+16
236.285 40.3697 29.5 3.4 -1.774e+13 -1.326e+14 1.503e+14 -4.704e+13 -2.457e+13 5.823e+13
235.439 40.3058 17.1 3.7 7.08e+12 -2.084e+14 2.013e+14 3.65e+13 1.471e+14 -2.695e+14
237.239 38.7877 2.5 3.4 -7.114e+13 -1.184e+14 1.896e+14 5.358e+13 -9.6e+12 -1.765e+13
229.811 50.039 10 5 -2.36e+16 -1.142e+16 2.65e+16 -1.24e+16 -2.66e+16 -1.26e+15
234.709 41.3257 12 4.7 3.158e+14 -1.033e+16 1.001e+16 -4.776e+14 -1.26e+15 -5.555e+15
236.447 39.7397 6.6 2.9 2.29e+12 -8.136e+13 7.907e+13 8.8e+11 -7.56e+12 3.022e+13
235.25 40.9835 8.7 4.9 1.516e+15 -3.216e+16 3.064e+16 -3.264e+15 -2.641e+15 6.54e+15
235.847 40.4365 26.3 3.9 -5.489e+13 -7.913e+14 8.462e+14 2.328e+14 6.03e+12 1.969e+14
237.2 38.8328 2 3.1 -4.39e+13 -6.37e+12 5.027e+13 -2.907e+13 -1.347e+13 1.722e+13
236.593 40.455 34.5 3.8 -6.416e+14 1.673e+14 4.742e+14 3.098e+14 -1.461e+13 3.12e+14
234.567 40.8052 17 4 5.58e+14 -1.256e+15 6.982e+14 7.966e+14 2.468e+14 2.559e+14
229.501 51.043 10 4.3 6.9e+13 -2.98e+14 2.34e+14 -1.38e+14 -7.6e+13 1.46e+14
229.491 51.0831 10 4.2 -1.5e+06 1.9e+06 300000 9.4e+06 -1.26e+07 2.44e+07
229.775 51.1832 9.92 6 -2.93e+17 2.43e+17 5e+16 5.04e+17 -5.98e+17 9.18e+17
229.78 51.3277 9.85 5.5 -2e+15 -7.2e+16 7.4e+16 5.29e+16 -7.43e+16 1.74e+17
229.7 51.2548 10.15 5.1 1.35e+16 -2.52e+16 1.17e+16 1.65e+16 -5.1e+16 9.75e+16
229.829 51.2359 14.84 4.5 4.1e+15 -2.949e+16 1.777e+16 -5.014e+16 -2.164e+16 3.071e+16
229.603 51.244 2.73 6.1 -6e+16 -6.1e+17 6.7e+17 3.6e+17 -8e+16 1.26e+18
237.287 38.762 1.9 3.8 -6.182e+14 8.259e+13 5.357e+14 -6.3e+12 6.23e+13 -1.781e+14
237.283 47.3658 13.26 3.6 5.51e+13 -2.28e+13 -3.23e+13 -2.97e+13 -3.35e+13 6.33e+13
238.972 40.16 1.4 3.6 -2.677e+14 -1.529e+13 2.83e+14 1.485e+14 -2.812e+13 -1.373e+14
238.97 40.1453 0.4 3.4 -1.103e+14 1.352e+13 9.678e+13 1.291e+14 2.026e+13 -7.177e+13
233.207 41.802 5 4.3 -2.941e+15 7.966e+14 2.1443e+15 -6.167e+14 -1.5745e+15 -1.63e+13
232.571 49.6614 10 5.5 -2.011e+16 -6.325e+16 8.336e+16 1.8562e+17 -1.0792e+17 -2.777e+16
235.598 40.8082 20.5 4.5 -6.322e+13 -5.506e+15 5.57e+15 -1.822e+15 -1.152e+15 2.345e+15
230.01 50.325 21.5 4.6 2.4e+14 -4.52e+15 4.31e+15 7e+14 -5.1e+14 8.62e+15
230.032 50.392 10 5.1 -2.4e+15 -1.11e+16 -1.3e+16 -1.44e+16 -1.31e+16 5.63e+16
237.189 38.8102 1.3 3.3 -7.863e+13 -1.082e+13 8.945e+13 -2.542e+13 1.377e+13 3.14e+13
237.265 38.4482 8.7 2.9 -3.65e+12 -2.087e+13 2.452e+13 7.68e+12 -3.42e+12 4.78e+12
233.569 43.294 15.6 4.6 1.59e+15 6.5e+14 -2.24e+15 3.54e+15 -2.8e+15 -7.67e+15
234.945 41.0935 22 3.5 2.019e+13 -2.002e+14 1.8e+14 -7.253e+13 -7.958e+13 1.488e+13
237.181 38.8088 1.8 3.1 -1.67e+14 -3.4e+13 2.01e+14 -9.3e+13 -1e+13 6.8e+13
237.205 38.8082 3.5 3.7 -5.856e+13 -1.226e+14 1.811e+14 -5.03e+13 -3.295e+13 3.647e+14
238.976 40.2077 2.6 3.4 -1.357e+13 -1.072e+14 1.208e+14 3.535e+13 6.78e+12 -4.927e+13
239.311 47.8242 7.51 4.27 1.03e+14 -4.51e+14 3.48e+14 3.46e+14 1.16e+14 1.29e+14
229.482 50.758 10 4.1 -9.3e+14 -1.25e+15 1.89e+15 -9.2e+14 -3.5e+14 5.2e+14
236.624 41.3455 34.6 3.8 -5.396e+14 1.785e+14 3.611e+14 1.207e+14 -3.654e+13 -3.231e+14
238.888 40.2115 9.5 3.7 -3.59e+14 -5.082e+13 4.098e+14 2.219e+14 -1.852e+13 -1.825e+14
238.905 40.1837 4.8 3.6 -1.955e+13 -6.703e+13 8.658e+13 3.506e+13 1.001e+14 -2.43e+14
238.951 40.192 11.5 3.4 -9e+12 -1.1e+14 1.18e+14 4.6e+13 -1.4e+13 -6.8e+13
238.949 40.1793 7.9 3.5 -1.179e+14 3.2e+12 1.147e+14 6.175e+13 9.19e+13 -1.24e+14
238.949 40.179 7.9 3.5 -1.18e+14 3e+12 1.15e+14 6.2e+13 9.2e+13 -1.24e+14
238.94 40.1918 9.7 5.7 -1.645e+17 -8.59e+16 2.504e+17 2.106e+17 2.816e+16 -3.002e+17
235.51 40.4232 25.1 3.8 6.758e+13 -5.234e+14 4.559e+14 -5.814e+13 1.756e+14 -2.531e+14
235.54 40.2858 23.6 4.3 6.548e+14 -3.079e+15 2.424e+15 2.866e+14 -1.386e+15 -9.785e+14
235.409 40.3305 20.2 3.7 9.536e+13 -3.193e+14 2.24e+14 1.164e+14 -1.559e+14 -2.643e+14
235.616 40.297 8.8 3.9 -2.396e+13 -2.438e+14 2.678e+14 8.054e+13 1.988e+14 -6.939e+14
233.847 40.467 9.643 5.1 -4e+13 -5.16e+15 5.2e+15 -3.8e+14 -4e+14 -5.37e+15
235.031 40.6138 14 4.3 6.9e+14 -2.37e+15 1.68e+15 1.67e+15 -1.14e+15 -1.8e+15
229.557 51.421 10 4.3 -6.9e+14 -3.4e+15 2.82e+15 -1e+15 -4.9e+14 9e+14
237.203 38.827 3.6 3.9 -4.14e+14 -3.91e+14 8.05e+14 -4.93e+14 -7.4e+13 9.3e+13
237.214 38.8123 2.2 4.5 -1.95e+15 -3.83e+15 5.77e+15 -2.45e+15 7.2e+14 5.14e+15
235.332 40.3123 14.4 4.2 -2e+13 -1.88e+15 1.9e+15 8e+13 3e+14 -1.34e+15
233.436 43.22 10 5.2 -1.4e+16 -5.35e+16 6.75e+16 -7.5e+15 -2.68e+16 -3.99e+16
236.455 39.6747 6.1 3.4 -2.9e+13 -9.6e+13 1.25e+14 6.6e+13 -9e+12 3.7e+13
233.994 40.452 15.3 3.8 -1.36e+14 3.06e+14 -1.7e+14 1.4e+13 -1.91e+14 -6.12e+14
232.38 43.638 10 5.4 5e+15 -9.2e+16 8.7e+16 -2e+15 1.6e+16 -1e+17
236.375 39.818 6.3 3.5 1.4e+13 -1.36e+14 1.23e+14 -4.3e+13 8.7e+13 9e+13
234.364 40.442 17.9 4 -3e+13 -4.1e+14 4.4e+14 0 -4.5e+14 -1.17e+15
229.291 50.861 10 4.3 8e+14 -3.55e+15 2.64e+15 -6.9e+14 -3.4e+14 1.38e+15
234.684 40.388 16.1 4 2.3e+14 -3.8e+14 1.5e+14 3.5e+14 -3.3e+14 -1.18e+15
236.433 39.781 9.3 3.3 -1.8e+13 -8.4e+13 1.01e+14 -5.3e+13 3e+13 -3.2e+13
229.97 49.719 10 4.3 4e+14 -3.36e+15 3.43e+15 -3e+13 2e+15 -6.1e+14
231.26 49.113 10 4.5 -7.28e+15 2.5e+15 4.62e+15 -3.97e+15 -1.44e+15 2.86e+15
230.21 50.743 10 4.5 -8.7e+14 -5.35e+15 5.87e+15 2.5e+14 -2.86e+15 2.04e+15
235.641 40.28 19.4 3.8 -3e+12 -2.62e+14 2.66e+14 7.5e+13 -6.5e+13 -5.4e+14
237.237 38.788 2.3 3.1 -9.4e+12 -4.11e+13 5.05e+13 -9.1e+12 9.1e+12 2.35e+13
237.203 38.822 4.1 3.7 -2.12e+14 4e+13 1.71e+14 -1.05e+14 -3.18e+14 2.32e+14
235.502 40.295 20 3.5 7.8e+13 -6.9e+13 -9e+12 -3.8e+13 -1.24e+14 -1.92e+14
237.21 38.811 4 3.3 -9.1e+13 -2.4e+12 9.34e+13 -2.95e+13 5.3e+12 4.18e+13
234.839 40.625 9 3.7 -2.43e+14 -1.75e+14 4.18e+14 -1.6e+14 -1.93e+14 -1.64e+14
236.91 39.046 3 3.3 3.6e+13 -1.01e+14 6.5e+13 3.7e+13 2.9e+13 6.3e+13
231.863 49.38 10 4.7 0 -3.71e+15 3.71e+15 4.27e+15 -2.58e+15 -7.4e+14
231.523 49.231 13.7 6.1 -1.7e+17 -1.84e+18 2.02e+18 4.3e+17 0 -3.3e+17
229.145 51.671 4.9 4.3 -1.03e+15 -2.69e+15 2.63e+15 -4.8e+14 -2.1e+14 1.39e+15
236.301 40.974 12.6 3.2 6.16e+13 -3.46e+13 -2.71e+13 -1.28e+13 4.28e+13 3.97e+13
230.223 50.795 10 4.5 -6.43e+15 6.74e+15 3.1e+14 -1.51e+15 2.1e+14 -1.43e+15
235.468 40.299 8.7 3.7 -2.3e+13 -8.6e+13 1.09e+14 -5e+13 -1.5e+13 -4.17e+14
236.066 40.901 21.9 3.6 -2.69e+14 1.02e+14 1.67e+14 -1.1e+13 3.8e+13 1.2e+14
234.728 40.645 23.4 4 -4.1e+14 -6.5e+14 1.06e+15 -6.6e+14 1.1e+14 -5.3e+14
234.718 41.078 25.7 3.8 6e+12 -2.82e+14 2.76e+14 2.85e+14 -1.3e+13 -5.86e+14
236.835 39.168 11.5 4.5 8e+14 -6.53e+15 5.74e+15 2.13e+15 1.3e+15 3.19e+15
235.569 40.465 23.7 3.5 -1.9e+13 -1.6e+14 1.8e+14 -2.2e+13 2e+12 -1.53e+14
237.19 38.808 0.7 2.9 -9.7e+12 -1.52e+13 2.49e+13 9.7e+12 -6.5e+12 9.3e+12
237.234 38.793 3.005 3.4 -7.2e+13 -9e+13 1.62e+14 -7.7e+13 -1.2e+13 -6.8e+13
235.837 40.437 26.773 4 -3e+13 -9.8e+14 1.01e+15 1.9e+14 -9e+13 3.6e+14
235.832 40.445 22.45 4.4 -4.7e+14 -4.97e+15 5.44e+15 -1.09e+15 -1.2e+14 1.08e+15
236.422 38.792 10.5 3.1 5.23e+13 -5.29e+13 6e+11 1.52e+13 -2.22e+13 1.29e+13
